,CODE_GENDER_M,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Occup2,OCCUPATION_TYPE_Occup3,OCCUPATION_TYPE_Occup4,OCCUPATION_TYPE_Occup5,OCCUPATION_TYPE_Occup6,ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,customer_type,months_in_book
14557,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5094980,0,1,292500.0,-17520,-9225,0,1,0,2.0,0,31
14558,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5150081,0,1,292500.0,-12661,-2055,0,0,0,2.0,0,53
14559,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5116939,0,1,292500.0,-10533,-2317,1,0,0,1.0,0,14
14560,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5034019,0,1,292500.0,-14098,-5573,0,0,0,2.0,0,18
14561,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5024914,0,1,292500.0,-15714,-458,1,1,0,1.0,0,35
14562,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5023842,0,1,292500.0,-19718,-925,1,0,0,1.0,0,29
14563,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5029505,0,1,292500.0,-22720,365243,0,1,0,2.0,0,42
14564,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5029506,0,1,292500.0,-22720,365243,0,1,0,2.0,0,42
14565,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5029507,0,1,292500.0,-22720,365243,0,1,0,2.0,0,42
14566,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5010036,0,1,292500.0,-21582,365243,0,0,0,2.0,0,69
14567,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5010037,0,1,292500.0,-21582,365243,0,0,0,2.0,0,69
14568,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5010038,0,1,292500.0,-21582,365243,0,0,0,2.0,0,69
14569,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5010039,0,1,292500.0,-21582,365243,0,0,0,2.0,0,69
14570,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5010040,0,1,292500.0,-21582,365243,0,0,0,2.0,0,69
14571,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5132742,0,1,292500.0,-20493,365243,0,1,0,2.0,0,25
14572,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5132743,0,1,292500.0,-20493,365243,0,1,0,2.0,0,25
14573,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5132744,0,1,292500.0,-20493,365243,0,1,0,2.0,0,25
14574,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5132745,0,1,292500.0,-20493,365243,0,1,0,2.0,0,25
14575,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5132746,0,1,292500.0,-20493,365243,0,1,0,2.0,0,25
14576,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5065772,0,1,292500.0,-21079,365243,0,0,0,2.0,0,26
14577,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5065773,0,1,292500.0,-21079,365243,0,0,0,2.0,0,26
14578,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5065774,0,1,292500.0,-21079,365243,0,0,0,2.0,0,26
14579,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5065775,0,1,292500.0,-21079,365243,0,0,0,2.0,0,26
14580,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5065776,0,1,292500.0,-21079,365243,0,0,0,2.0,0,26
14581,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054601,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14582,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054603,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14583,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054604,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14584,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054605,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14585,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054606,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14586,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054607,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14587,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054608,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14588,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054609,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14589,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054610,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14590,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054611,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14591,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054612,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14592,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054613,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14593,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054614,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14594,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054615,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14595,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054616,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14596,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054617,0,1,292500.0,-21076,365243,0,0,0,2.0,0,256
14597,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125747,0,1,292500.0,-20590,365243,0,0,0,2.0,0,62
14598,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125748,0,1,292500.0,-20590,365243,0,0,0,2.0,0,62
14599,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5100299,0,1,292500.0,-20085,365243,0,1,0,2.0,0,88
14600,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5100300,0,1,292500.0,-20085,365243,0,1,0,2.0,0,88
14601,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092148,0,1,292500.0,-18879,365243,0,0,0,2.0,0,27
14602,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092149,0,1,292500.0,-18879,365243,0,0,0,2.0,0,27
14603,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092150,0,1,292500.0,-18879,365243,0,0,0,2.0,0,27
14604,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092151,0,1,292500.0,-18879,365243,0,0,0,2.0,0,27
14605,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5090836,0,1,292500.0,-14640,365243,0,1,1,2.0,0,25
14606,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5112884,0,1,292500.0,-23672,365243,0,0,0,1.0,0,61
14607,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149641,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14608,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149642,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14609,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149643,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14610,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149644,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14611,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149645,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14612,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149646,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14613,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149647,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14614,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149651,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14615,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149653,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14616,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149654,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14617,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149655,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14618,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149656,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14619,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149657,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14620,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149658,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14621,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5149659,0,1,292500.0,-22576,365243,0,0,0,1.0,0,200
14622,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5112912,0,1,292500.0,-18309,-11332,1,0,0,2.0,0,31
14623,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5021645,0,1,292500.0,-12554,-5326,0,0,1,2.0,0,85
14624,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5021646,0,1,292500.0,-12554,-5326,0,0,1,2.0,0,85
14625,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5021647,0,1,292500.0,-12554,-5326,0,0,1,2.0,0,85
14626,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5021648,0,1,292500.0,-12554,-5326,0,0,1,2.0,0,85
14627,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5021649,0,1,292500.0,-12554,-5326,0,0,1,2.0,0,85
14628,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5021650,0,1,292500.0,-12554,-5326,0,0,1,2.0,0,85
14629,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5021651,0,1,292500.0,-12554,-5326,0,0,1,2.0,0,85
14630,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5035413,0,1,292500.0,-21111,-4816,0,0,0,2.0,0,229
14631,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5035414,0,1,292500.0,-21111,-4816,0,0,0,2.0,0,229
14632,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5035415,0,1,292500.0,-21111,-4816,0,0,0,2.0,0,229
14633,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5035417,0,1,292500.0,-21111,-4816,0,0,0,2.0,0,229
14634,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5035418,0,1,292500.0,-21111,-4816,0,0,0,2.0,0,229
14635,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5035419,0,1,292500.0,-21111,-4816,0,0,0,2.0,0,229
14636,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5035421,0,1,292500.0,-21111,-4816,0,0,0,2.0,0,229
14637,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5035422,0,1,292500.0,-21111,-4816,0,0,0,2.0,0,229
14638,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5035423,0,1,292500.0,-21111,-4816,0,0,0,2.0,0,229
14639,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5035424,0,1,292500.0,-21111,-4816,0,0,0,2.0,0,229
14640,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5095429,0,1,292500.0,-18764,-9258,0,0,0,2.0,0,94
14641,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5095430,0,1,292500.0,-18764,-9258,0,0,0,2.0,0,94
14642,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5095431,0,1,292500.0,-18764,-9258,0,0,0,2.0,0,94
14643,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5095433,0,1,292500.0,-18764,-9258,0,0,0,2.0,0,94
14644,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5095434,0,1,292500.0,-18764,-9258,0,0,0,2.0,0,94
14645,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5095435,0,1,292500.0,-18764,-9258,0,0,0,2.0,0,94
14646,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5033584,0,1,292500.0,-17718,-4463,0,0,0,2.0,0,78
14647,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5033585,0,1,292500.0,-17718,-4463,0,0,0,2.0,0,78
14648,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5135681,0,1,292500.0,-13577,-1266,0,1,0,2.0,0,128
14649,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5135682,0,1,292500.0,-13577,-1266,0,1,0,2.0,0,128
14650,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5135683,0,1,292500.0,-13577,-1266,0,1,0,2.0,0,128
14651,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5135685,0,1,292500.0,-13577,-1266,0,1,0,2.0,0,128
14652,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5135686,0,1,292500.0,-13577,-1266,0,1,0,2.0,0,128
14653,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5135687,0,1,292500.0,-13577,-1266,0,1,0,2.0,0,128
14654,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5135688,0,1,292500.0,-13577,-1266,0,1,0,2.0,0,128
14655,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5135689,0,1,292500.0,-13577,-1266,0,1,0,2.0,0,128
14656,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5135690,0,1,292500.0,-13577,-1266,0,1,0,2.0,0,128
14657,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5028292,0,1,292500.0,-19736,-12621,0,1,0,1.0,0,68
14658,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5028293,0,1,292500.0,-19736,-12621,0,1,0,1.0,0,68
14659,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5028294,0,1,292500.0,-19736,-12621,0,1,0,1.0,0,68
14660,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5068971,0,1,292500.0,-17388,-1662,0,1,1,1.0,0,49
14661,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5068972,0,1,292500.0,-17388,-1662,0,1,1,1.0,0,49
14662,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5068973,0,1,292500.0,-17388,-1662,0,1,1,1.0,0,49
14663,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5068974,0,1,292500.0,-17388,-1662,0,1,1,1.0,0,49
14664,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5068975,0,1,292500.0,-17388,-1662,0,1,1,1.0,0,49
14665,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5068976,0,1,292500.0,-17388,-1662,0,1,1,1.0,0,49
14666,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5091687,0,1,292500.0,-15303,-108,0,0,0,1.0,0,258
14667,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5091688,0,1,292500.0,-15303,-108,0,0,0,1.0,0,258
14668,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5091689,0,1,292500.0,-15303,-108,0,0,0,1.0,0,258
14669,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5091691,0,1,292500.0,-15303,-108,0,0,0,1.0,0,258
14670,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5091692,0,1,292500.0,-15303,-108,0,0,0,1.0,0,258
14671,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5091694,0,1,292500.0,-15303,-108,0,0,0,1.0,0,258
14672,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5091695,0,1,292500.0,-15303,-108,0,0,0,1.0,0,258
14673,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5091696,0,1,292500.0,-15303,-108,0,0,0,1.0,0,258
14674,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5091697,0,1,292500.0,-15303,-108,0,0,0,1.0,0,258
14675,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5091699,0,1,292500.0,-15303,-108,0,0,0,1.0,0,258
14676,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5091701,0,1,292500.0,-15303,-108,0,0,0,1.0,0,258
14677,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5011029,0,1,292500.0,-16588,-1013,0,0,1,2.0,0,60
14678,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5011028,0,1,292500.0,-16588,-1013,0,0,1,2.0,0,60
14679,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092185,0,1,292500.0,-21016,-14018,0,0,0,2.0,0,155
14680,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092187,0,1,292500.0,-21016,-14018,0,0,0,2.0,0,155
14681,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092188,0,1,292500.0,-21016,-14018,0,0,0,2.0,0,155
14682,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092190,0,1,292500.0,-21016,-14018,0,0,0,2.0,0,155
14683,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092191,0,1,292500.0,-21016,-14018,0,0,0,2.0,0,155
14684,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092194,0,1,292500.0,-21016,-14018,0,0,0,2.0,0,155
14685,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092196,0,1,292500.0,-21016,-14018,0,0,0,2.0,0,155
14686,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092197,0,1,292500.0,-21016,-14018,0,0,0,2.0,0,155
14687,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092198,0,1,292500.0,-21016,-14018,0,0,0,2.0,0,155
14688,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092199,0,1,292500.0,-21016,-14018,0,0,0,2.0,0,155
14689,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5092200,0,1,292500.0,-21016,-14018,0,0,0,2.0,0,155
14690,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5036488,0,1,292500.0,-18520,-7268,1,1,0,2.0,0,12
14691,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5036489,0,1,292500.0,-18520,-7268,1,1,0,2.0,0,12
14692,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5029024,0,1,292500.0,-16888,-3521,0,1,0,2.0,0,38
14693,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5029025,0,1,292500.0,-16888,-3521,0,1,0,2.0,0,38
14694,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5113685,0,1,292500.0,-12379,-4453,0,0,1,2.0,0,205
14695,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5113686,0,1,292500.0,-12379,-4453,0,0,1,2.0,0,205
14696,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5113688,0,1,292500.0,-12379,-4453,0,0,1,2.0,0,205
14697,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5113689,0,1,292500.0,-12379,-4453,0,0,1,2.0,0,205
14698,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5113690,0,1,292500.0,-12379,-4453,0,0,1,2.0,0,205
14699,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5113691,0,1,292500.0,-12379,-4453,0,0,1,2.0,0,205
14700,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5061434,0,1,292500.0,-13434,-3515,0,0,1,1.0,0,173
14701,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5061435,0,1,292500.0,-13434,-3515,0,0,1,1.0,0,173
14702,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5061436,0,1,292500.0,-13434,-3515,0,0,1,1.0,0,173
14703,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5061437,0,1,292500.0,-13434,-3515,0,0,1,1.0,0,173
14704,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5100073,0,1,292500.0,-19679,-2074,0,0,0,1.0,0,8
14705,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5078785,0,1,292500.0,-19837,-3220,0,1,0,1.0,0,92
14706,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5078786,0,1,292500.0,-19837,-3220,0,1,0,1.0,0,92
14707,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5078787,0,1,292500.0,-19837,-3220,0,1,0,1.0,0,92
14708,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5008891,0,1,297000.0,-15519,-3234,0,0,0,1.0,0,740
14709,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5008892,0,1,297000.0,-15519,-3234,0,0,0,1.0,0,740
14710,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5008893,0,1,297000.0,-15519,-3234,0,0,0,1.0,0,740
14711,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5008896,0,1,297000.0,-15519,-3234,0,0,0,1.0,0,740
14712,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5008897,0,1,297000.0,-15519,-3234,0,0,0,1.0,0,740
14713,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5008898,0,1,297000.0,-15519,-3234,0,0,0,1.0,0,740
14714,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5008899,0,1,297000.0,-15519,-3234,0,0,0,1.0,0,740
14715,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5008911,0,1,297000.0,-15519,-3234,0,0,0,1.0,0,740
14716,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5008918,0,1,297000.0,-15519,-3234,0,0,0,1.0,0,740
